obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
3905,1.2376682944449743e+18,164.916003289097,19.3750673221804,16.88212,15.59412,14.97346,14.61988,14.36388,5313,301,5,40,2.798000976542329e+18,GALAXY,0.05199455,2485,54176,508
3906,1.2376648778011118e+18,139.562059252892,27.3451742275802,18.919,17.7576,17.3651,17.08213,16.98765,4518,301,1,80,2.180902811011672e+18,GALAXY,0.1039142,1937,53388,126
3907,1.2376593249468426e+18,224.891486641789,52.5317995738763,23.32156,22.87611,21.63988,20.53814,19.84047,3225,301,2,104,9.45315058221294e+18,GALAXY,0.6915785,8396,57837,345
3908,1.237651755077337e+18,164.669531355966,3.36831656485899,21.22685,20.84294,20.61356,20.5325,20.24328,1462,301,6,262,5.327987152356923e+18,QSO,2.080074,4732,55648,832
3909,1.2376582034349752e+18,175.227555527702,48.7262236607386,24.48849,22.45766,20.57239,19.64189,19.36845,2964,301,1,279,7.518944678118709e+18,GALAXY,0.5170752,6678,56401,673
3910,1.237667542287778e+18,143.502363128077,19.5385154432522,20.35105,18.5746,17.62262,17.25813,16.98002,5138,301,4,24,2.658326434107386e+18,GALAXY,0.1488136,2361,53762,279
3911,1.2376613618335744e+18,198.003787678653,46.7855531375977,17.49334,16.37167,15.91893,15.72274,15.50605,3699,301,4,81,1.6428430475175137e+18,GALAXY,0.02659102,1459,53117,564
3912,1.237678847181e+18,321.415040431908,7.79982385040755,24.8625,22.37076,20.96652,19.90076,19.61012,7770,301,5,61,4.5994906018007183e+18,GALAXY,0.518448,4085,55452,689
3913,1.2376737045035753e+18,112.845603557512,40.0419540024114,21.94241,21.72979,21.50153,21.0961,20.94415,6573,301,2,199,1.0546558819617755e+19,QSO,1.867061,9367,57758,925
3914,1.2376786195806958e+18,35.1673078396473,2.76806847030254,24.91878,23.91884,21.91051,20.55652,19.8569,7717,301,5,564,8.816045153246795e+18,GALAXY,0.6864782,7830,57043,905
3915,1.237650371562046e+18,194.563673293865,-1.68231319953327,22.48049,22.22561,21.18667,20.49916,20.04587,1140,301,5,278,4.271900179735796e+18,GALAXY,0.6043337,3794,55241,858
3916,1.2376640928991155e+18,129.894624275439,25.2292586795545,22.78974,22.77757,22.45495,22.04186,21.32478,4335,301,3,130,1.0808817637448243e+19,GALAXY,0.8970218,9600,58106,649
3917,1.2376540308630408e+18,165.975941645376,3.17655579399048,20.98306,18.63972,17.42977,16.94713,16.65281,1992,301,5,108,3.6514144265459215e+18,STAR,7.447898e-05,3243,54910,440
3918,1.237663479256057e+18,327.099764888196,0.0914686116651668,24.31864,23.22124,22.33381,23.01153,23.19431,4192,301,4,136,5.793965405958856e+18,QSO,1.046503,5146,55831,307
3919,1.2376795032489823e+18,9.25309146443925,19.6601567283159,20.15658,20.02348,20.05702,19.86952,19.61945,7923,301,3,240,8.543545487604866e+18,QSO,2.050348,7588,56903,789
3920,1.237667211048715e+18,140.920996637822,22.1710077100593,26.12427,22.61288,21.17906,19.86144,19.3374,5061,301,3,181,6.501034948371438e+18,GALAXY,0.7570276,5774,56002,323
3921,1.2376697015839626e+18,7.3523693606586,7.02636851656254,25.93331,22.16874,20.75438,19.88146,19.50588,5641,301,2,45,5.110524921622321e+18,GALAXY,0.4325625,4539,55865,237
3922,1.2376607659153823e+18,138.425465575184,35.5232717275276,24.25756,22.06607,20.50622,19.47559,19.00661,3560,301,6,211,5.228810383494765e+18,GALAXY,0.5043789,4644,55922,477
3923,1.2376737104056159e+18,137.730248632267,2.28263759083053,20.23596,18.74052,17.60203,17.09994,16.82385,6574,301,5,145,1.4123472474541939e+19,QSO,0.1824052,12544,58928,669
3924,1.2376802645368507e+18,359.373879679888,-6.81745268903582,19.76595,18.85859,18.55684,18.45106,18.45236,8100,301,5,315,8.046996410254776e+18,STAR,-0.0007530616,7147,56574,690
3925,1.237666089514959e+18,18.4318844284297,15.1192168198164,18.85086,17.74751,17.20728,16.87001,16.62673,4800,301,2,22,4.763716896224973e+17,GALAXY,0.04212916,423,51821,422
3926,1.2376593260331668e+18,253.830121925759,32.7114016819696,21.40663,19.59904,19.418,19.45096,19.44364,3225,301,4,296,5.6206579074757e+18,QSO,3.18112,4992,55723,602
3927,1.2376802774094979e+18,5.49618563608362,28.0006423158358,21.70673,21.68101,21.61081,21.13553,21.69817,8103,301,5,128,8.66168911920499e+18,QSO,1.278269,7693,57361,513
3928,1.23767370664942e+18,107.563993355519,40.4453731252558,18.50788,17.53077,17.26706,17.18007,17.12333,6573,301,6,174,3.308038038260574e+18,STAR,-0.0004397648,2938,54526,524
3929,1.2376637825885143e+18,3.96445319641636,-1.07612157822211,19.31959,17.44517,16.58442,16.15293,15.87123,4263,301,1,142,4.379995580106281e+17,GALAXY,0.1043175,389,51795,89
3930,1.2376612120448863e+18,218.276941766317,45.4803552757197,23.56868,22.45829,20.68522,19.75107,19.23895,3664,301,5,55,6.819758906757372e+18,GALAXY,0.5012693,6057,56099,666
3931,1.2376802774043205e+18,352.149531943986,27.5321549885378,23.65601,22.26683,20.56359,19.28412,18.92319,8103,301,5,49,7.416575200052141e+18,GALAXY,0.5742855,6587,56537,991
3932,1.2376651805924393e+18,208.40654731672,31.0063579163253,19.42229,18.30463,17.70827,17.3981,17.23377,4588,301,5,21,2.3836038391031665e+18,GALAXY,0.1283413,2117,54115,268
3933,1.237666210858797e+18,277.414680328881,21.7573351195149,20.91315,18.95223,18.22088,17.87364,17.71069,4828,301,4,190,2.8621651722927084e+18,STAR,0.0001240247,2542,53919,464
3934,1.237654602632856e+18,140.099455632095,4.54077086064737,22.86884,21.60573,21.42789,21.50681,21.40566,2125,301,6,143,5.398744577938315e+18,QSO,2.791033,4795,55889,198
3935,1.237661386533765e+18,221.902104668777,50.7734052089255,20.10353,19.83751,19.54916,19.57655,19.48078,3705,301,2,144,9.45884247307612e+18,QSO,0.9167905,8401,57482,572
3936,1.2376621982821256e+18,224.299345819316,8.93463761580169,20.16762,19.8939,19.87156,19.82136,19.45267,3894,301,2,137,6.165434587369724e+18,QSO,2.164798,5476,55986,24
3937,1.237657609106686e+18,119.83305759545,34.7495006085125,21.43272,22.32317,21.51627,21.22751,21.21066,2825,301,6,93,1.0529644483280394e+19,GALAXY,0.3372563,9352,57805,831
3938,1.2376719371157507e+18,256.536633929665,39.6269982148508,20.61013,19.0584,18.46312,18.22491,18.13837,6161,301,6,65,2.46814776402696e+18,STAR,-0.0001092894,2192,54232,637
3939,1.2376487051236475e+18,205.483458627928,0.463696722641143,18.80417,18.88553,19.22082,20.00821,22.82692,752,301,5,414,4.5522003347985106e+18,QSO,2.547647,4043,55630,680
3940,1.2376543819826463e+18,153.772496430056,58.2035079854051,20.82137,21.17356,20.06951,18.89265,18.43554,2074,301,3,200,7.978310744910616e+18,GALAXY,0.6919556,7086,56658,669
3941,1.2376803316408655e+18,1.85931819911053,29.1865590759435,26.47796,22.73986,20.99896,19.92002,19.51319,8116,301,2,241,8.033502378757216e+18,GALAXY,0.5505774,7135,56564,751
3942,1.23765294745872e+18,15.7461054101159,-9.94776449187158,19.80048,17.93164,17.08321,16.69533,16.40643,1740,301,3,126,7.408531698226565e+17,GALAXY,0.07147922,658,52146,40
3943,1.2376602419247188e+18,51.0652626732189,1.02325551166536,21.22631,20.90441,20.60533,20.304,20.43982,3438,301,6,140,1.1980586991852196e+18,QSO,1.464039,1064,52577,368
3944,1.2376785964614943e+18,318.036135812605,1.22727348338371,24.29994,23.10894,22.38601,22.0762,23.14137,7712,301,2,49,1.155272578261084e+18,GALAXY,0.3823487,1026,52558,361
3945,1.2376663021650575e+18,47.6176736976219,1.21522569376602,22.53208,19.55501,18.47491,17.94238,17.68087,4849,301,6,773,1.761033673441831e+18,GALAXY,0.203687,1564,52991,459
3946,1.237658423556178e+18,165.355364526342,7.04863621143566,20.7218,18.65531,17.4849,16.96587,16.56769,3015,301,3,342,1.128172916647684e+18,GALAXY,0.1521255,1002,52646,77
3947,1.237658493354705e+18,183.756818053922,10.4772516440964,18.26369,18.02203,17.87728,17.66295,17.51089,3031,301,5,423,6.073149827923073e+18,QSO,1.97117,5394,56001,166
3948,1.2376571189476723e+18,129.113871277277,39.2630380089739,20.32092,18.51098,17.40673,16.90475,16.51626,2711,301,5,156,9.323655582617702e+17,GALAXY,0.1514545,828,52317,438
3949,1.2376788251701417e+18,322.827522269104,3.91758813984239,19.36786,17.51284,16.53977,16.09664,15.7481,7765,301,4,74,4.593928997428288e+18,GALAXY,0.08676472,4080,55471,936
3950,1.2376788595385308e+18,343.983525955896,12.0605148910963,25.39885,21.95695,20.21588,19.30345,18.75286,7773,301,4,206,5.687142909943765e+18,GALAXY,0.5010815,5051,56214,809
3951,1.2376515397985244e+18,240.995217597766,54.7126648834143,21.31729,20.66367,20.70468,20.67165,20.47968,1412,301,5,360,7.648364344020064e+18,QSO,2.324307,6793,56430,459
3952,1.237657630066344e+18,186.049434623187,52.9677154635834,21.02703,20.49298,20.50737,20.44098,20.29746,2830,301,5,424,7.522212152100542e+18,QSO,2.218023,6681,56419,272
3953,1.237665441514127e+18,190.609077450419,29.6334475067149,19.18724,17.81441,17.07773,16.60428,16.36089,4649,301,3,58,2.5186678426441093e+18,GALAXY,0.1028144,2237,53828,108
3954,1.237658192148497e+18,127.181599563445,32.4376449053418,23.9362,21.72757,20.37675,19.78304,19.44392,2961,301,4,93,1.1522593923832e+19,GALAXY,0.2749383,10234,58153,488
3955,1.2376637852773916e+18,14.3169321399148,0.984402082250574,23.03926,22.54082,22.43281,22.12872,21.62466,4263,301,6,211,8.847436214212779e+18,QSO,2.326986,7858,57281,417
3956,1.237668503288677e+18,236.280308288626,62.3145089526586,22.87318,21.34641,19.56267,18.53884,18.10395,5362,301,2,54,7.658567262606219e+18,GALAXY,0.5046869,6802,56456,713
3957,1.237651754002285e+18,161.616377007182,2.3429005401545,24.56919,21.95735,20.6509,19.66734,19.21134,1462,301,4,242,5.328959945286376e+18,GALAXY,0.5693412,4733,55649,275
3958,1.237668349209805e+18,215.229849111731,14.9581181004999,20.79995,18.35059,17.04962,16.0797,15.57016,5326,301,3,101,3.0917701434584863e+18,STAR,3.1564e-05,2746,54232,178
3959,1.2376613607591775e+18,195.805255812205,46.3505298049038,21.73841,21.97906,21.43955,21.42611,21.05263,3699,301,2,71,8.347588323678902e+18,QSO,1.318767,7414,56748,605
3960,1.237654952133329e+18,253.675058886118,38.8246140916285,18.23794,17.25486,16.92863,16.78149,16.76562,2207,301,1,105,2.455671043952503e+18,STAR,-0.00029119,2181,53524,303
3961,1.2376529479898893e+18,2.62583727201476,-9.75940618734322,18.52879,17.09351,16.41458,16.01167,15.71293,1740,301,4,39,7.341821577648147e+17,GALAXY,0.07621007,652,52138,347
3962,1.237668331500143e+18,240.82234042501,9.58130463197969,20.50907,18.47835,17.46445,17.02887,16.64174,5322,301,2,209,2.8441079039530373e+18,GALAXY,0.1030039,2526,54582,308
3963,1.2376591198698875e+18,242.027511282659,37.8576799038516,25.90534,22.23866,20.24553,19.27251,18.58994,3177,301,4,222,5.854740365790435e+18,GALAXY,0.5470818,5200,56091,221
3964,1.2376576300585457e+18,157.720059973436,49.7292954266717,24.28178,22.73753,21.5885,20.54609,19.90661,2830,301,5,305,8.311635397039118e+18,GALAXY,0.5135025,7382,56991,881
3965,1.2376648531029527e+18,203.731441000084,35.9760284937537,19.63822,19.49845,19.46303,19.35562,19.35279,4512,301,3,48,9.993536631980972e+18,QSO,1.467709,8876,57783,178
3966,1.2376793228564895e+18,23.9667759775641,-5.06869359091257,23.77612,22.09011,20.44615,19.52794,19.15109,7881,301,3,181,7.93657822984617e+18,GALAXY,0.5911637,7049,56570,399
3967,1.2376609360913375e+18,133.110338245035,56.0789008809863,23.87769,22.50915,20.39868,19.41789,18.97336,3600,301,3,26,5.798487155883137e+18,GALAXY,0.4939297,5150,56329,373
3968,1.2376646684367255e+18,159.303264066837,36.9970882701432,19.84096,18.18707,17.28249,16.85253,16.56792,4469,301,3,313,2.3600088581029494e+18,GALAXY,0.1216441,2096,53446,446
3969,1.2376623357254697e+18,253.457545212604,20.8135893463162,22.39568,21.10741,20.65911,21.37232,20.75257,3926,301,2,204,4.705398589337393e+18,STAR,-0.0004418209,4179,55684,956
3970,1.237667207819298e+18,80.0858954391089,62.1583983410315,22.39615,20.38903,19.33317,18.91347,18.6776,5060,301,5,56,2.591930224551684e+18,STAR,-5.096173e-05,2302,53709,395
3971,1.237661361842226e+18,224.202290158035,40.4575004959085,23.06024,22.46224,20.85527,19.90597,19.26114,3699,301,4,213,5.816596107963423e+18,GALAXY,0.5132424,5166,56065,717
3972,1.2376556930183992e+18,232.29274786746,-1.15869491619176,20.0815,18.74695,17.80559,17.31202,16.9361,2379,301,5,154,4.087794900014469e+17,GALAXY,0.1255584,363,51989,283
3973,1.237655126078587e+18,174.412972219204,5.45717823413138,22.69917,20.15939,18.59873,17.98781,17.61905,2247,301,5,91,5.367217182479768e+18,GALAXY,0.2845735,4767,55946,190
3974,1.237658206129029e+18,209.291974169878,48.550291922346,18.72636,17.45412,16.99279,16.82684,16.77332,2964,301,6,427,8.367732207356501e+18,STAR,-0.0001138151,7432,57107,160
3975,1.2376582050440156e+18,169.515933315602,49.3747670475701,22.86052,22.29497,20.82081,19.86755,19.42107,2964,301,4,255,7.534563240606718e+18,GALAXY,0.5793445,6692,56390,149
3976,1.2376575897769738e+18,150.421568423496,48.9549302664271,20.52522,18.54934,17.41277,16.93959,16.57769,2821,301,2,57,1.1326924602338447e+18,GALAXY,0.1640855,1006,52708,135
3977,1.2376609586413578e+18,116.787203452828,21.3376719534886,22.4746,22.59762,21.9583,21.62568,21.49919,3605,301,5,48,1.0081559404195631e+19,GALAXY,0.738654,8954,57453,915
3978,1.2376682965999946e+18,200.685735044354,18.0759556172781,19.95908,18.41464,17.67169,17.23947,16.9398,5314,301,1,155,2.933095226635479e+18,GALAXY,0.1104809,2605,54484,458
3979,1.2376674859188887e+18,137.513787061879,17.4455730870231,24.53731,22.15155,20.22701,19.35871,18.90842,5125,301,3,63,5.968572527991347e+18,GALAXY,0.4652046,5301,55987,644
3980,1.2376788466428155e+18,318.352405488865,7.10019152642924,20.56416,20.03755,19.92559,19.75731,19.44713,7770,301,4,41,4.5925521321804657e+18,QSO,2.171928,4079,55363,23
3981,1.2376803026402025e+18,337.507868395232,24.8070898946424,22.42012,22.1116,20.2939,19.07091,18.48938,8109,301,4,94,7.093231368835193e+18,GALAXY,0.5673875,6300,56449,225
3982,1.2376576278953994e+18,120.491751310955,27.7739155709586,25.32027,22.11618,20.50093,19.51702,18.93953,2830,301,1,66,5.013648595829937e+18,GALAXY,0.5682458,4453,55535,59
3983,1.2376593254811569e+18,216.574267606698,55.7362398077094,21.49487,21.38321,20.94079,20.76862,20.7031,3225,301,3,65,9.460052491679062e+18,QSO,1.340817,8402,57843,878
3984,1.2376576091037368e+18,114.824296865953,29.5094629249327,17.9717,16.85347,16.46747,16.32272,16.26866,2825,301,6,48,8.489318657409946e+17,STAR,-3.668034e-05,754,52232,12
3985,1.2376576085774172e+18,136.537392741975,46.8054400194578,16.92579,15.84328,15.41441,15.30315,15.2383,2825,301,5,209,1.0112129163277372e+18,STAR,-7.41319e-05,898,52606,563
3986,1.237679255200662e+18,16.8428445045971,-4.1678095298054,25.34712,22.35076,20.52907,19.31721,18.84499,7865,301,5,27,7.93106088085031e+18,GALAXY,0.5855194,7044,56591,807
3987,1.23766197708587e+18,189.175213794176,8.70446716841922,20.78198,18.80548,17.73849,17.31387,16.96081,3842,301,6,54,1.8330775316878067e+18,GALAXY,0.1167967,1628,53474,409
3988,1.2376794382822935e+18,45.7601429140602,-6.47501785641051,20.1292,19.78444,19.68987,19.06731,18.52285,7908,301,2,159,5.15775714272766e+17,STAR,-5.957807e-05,458,51929,413
3989,1.2376648536526687e+18,236.094210149157,26.0595455873424,18.36715,16.77127,16.07226,15.71335,15.43353,4512,301,4,244,2.081940724881844e+18,GALAXY,0.03727384,1849,53846,552
3990,1.23766138706441e+18,199.867134653901,56.4813687099837,20.33449,18.30317,17.27332,16.85879,16.50755,3705,301,3,49,1.4850826397936783e+18,GALAXY,0.1402532,1319,52791,75
3991,1.2376503715474312e+18,161.187675871216,-1.62584048205522,26.44972,21.54049,19.65991,18.59284,18.04961,1140,301,5,55,4.2460338988979543e+18,GALAXY,0.5146348,3771,55544,965
3992,1.237663479263e+18,342.975079545948,0.0267561615750385,23.56684,22.63688,21.74369,21.04818,20.66876,4192,301,4,242,1.0376510824076564e+19,GALAXY,0.8674682,9216,57693,790
3993,1.2376581921463347e+18,122.860841546179,29.3307242424508,22.43819,26.58768,22.52202,20.91633,19.71552,2961,301,4,60,1.1584558275669285e+19,GALAXY,0.644872,10289,58133,633
3994,1.2376582061078612e+18,139.288046548549,41.1883871649876,20.61074,20.38705,20.33674,20.17419,19.94631,2964,301,6,104,1.3522308468698255e+18,QSO,2.149806,1201,52674,91
3995,1.2376602419250463e+18,51.6856826601443,0.882880489531997,23.63821,20.93831,19.48011,18.64219,18.1557,3438,301,6,145,1.706990751818213e+18,STAR,0.0001072225,1516,52933,460
3996,1.2376682718979036e+18,201.074633113391,19.2665445041736,24.90222,22.49781,21.06513,20.09524,19.44953,5308,301,3,63,6.604683985930181e+18,GALAXY,0.5561961,5866,56035,564
3997,1.237662194538054e+18,218.876144558162,37.0855876582497,22.05071,21.7116,21.46757,21.11092,21.12066,3893,301,3,351,1.2106840869220667e+19,QSO,1.550115,10753,58242,142
3998,1.2376593244102339e+18,225.128398960524,51.7053960625376,26.39031,23.59902,21.40242,20.13394,19.45475,3225,301,1,108,9.454333101012703e+18,GALAXY,0.6893898,8397,57482,551
3999,1.2376709653807764e+18,129.273812462574,11.7103294398636,19.46956,17.68031,16.69392,16.2631,15.90767,5935,301,4,86,2.7314750191116227e+18,GALAXY,0.1176321,2426,53795,152
4000,1.2376609581082875e+18,124.355008160611,26.618159989327,22.83181,21.984,20.54368,19.597,19.18918,3605,301,4,106,5.018164845260069e+18,GALAXY,0.5229984,4457,55858,105
4001,1.237664854186132e+18,228.494023468969,29.8489252704382,21.11079,20.50877,20.29572,20.26955,20.19045,4512,301,5,192,4.3585724834374175e+18,QSO,1.844021,3871,55307,778
4002,1.237661362372346e+18,204.511981784247,46.4418212900067,21.66364,20.52783,19.99591,19.93419,19.85256,3699,301,5,110,8.339810653704576e+18,STAR,-2.589701e-05,7407,56772,982
4003,1.2376582061133007e+18,154.559974844771,46.988492027368,24.28532,21.95153,20.41363,19.52042,19.13742,2964,301,6,187,7.500987453593114e+18,GALAXY,0.5275778,6662,56364,881
4004,1.2376637826033915e+18,37.9565520521945,-1.1845892576639,22.84938,22.62527,22.85454,21.41978,20.9956,4263,301,1,369,1.0485702499767704e+19,GALAXY,0.7357653,9313,57727,715
4005,1.2376622246035459e+18,182.516185248006,39.5809928077308,21.05764,21.1217,20.90779,20.64313,20.6526,3900,301,3,362,9.95315816095628e+18,QSO,1.477675,8840,57425,738
4006,1.237671261741581e+18,147.170216879751,14.3904625224397,24.52527,23.01503,23.21198,22.21144,22.09827,6004,301,4,209,1.0794075655018664e+19,GALAXY,0.7406,9587,57784,266
4007,1.2376607653674368e+18,115.576610426585,20.0959730230153,22.84397,23.02245,22.08673,21.43436,21.15926,3560,301,5,42,1.0082516803912e+19,GALAXY,0.7050825,8955,57451,302
4008,1.237663782599e+18,27.8787774182266,-1.15451995115137,19.71507,18.48878,17.86482,17.51421,17.28495,4263,301,1,302,7.881984162817905e+17,GALAXY,0.1230869,700,52199,249
4009,1.2376648804857283e+18,139.171284392057,29.3395099659071,17.11156,15.21074,14.3363,13.92225,13.62399,4518,301,6,84,2.1797521711201257e+18,GALAXY,0.03621611,1936,53330,36
4010,1.237650760241578e+18,176.641543248397,-3.64865045543661,17.47629,16.27715,15.84659,15.69811,15.6525,1231,301,1,49,3.7047800357194336e+17,STAR,0.0001876539,329,52056,207
4011,1.237667229294396e+18,28.0815864535394,7.39306370376902,25.21274,22.93366,20.75988,19.80714,19.46502,5065,301,5,60,4.957565256492931e+18,GALAXY,0.4953421,4403,55536,829
4012,1.2376674301015493e+18,159.078980553554,25.0623987923638,24.84035,22.31341,21.65955,20.75566,21.85242,5112,301,3,326,1.008583842959644e+19,GALAXY,0.7366458,8958,57514,98
4013,1.237678920735392e+18,345.611178768261,12.838784564445,26.89176,20.8224,19.92393,19.63105,19.29948,7787,301,6,108,6.919911774449064e+18,STAR,-1.256791e-05,6146,56265,476
4014,1.2376650265185492e+18,193.13267682325,35.8800290753638,26.08307,22.52833,20.97655,19.84686,19.40094,4552,301,6,144,4.475573440129292e+18,GALAXY,0.6254551,3975,55321,441
4015,1.2376551089016015e+18,135.016006985499,48.9046657019054,23.63421,25.01732,21.78622,20.59306,19.61778,2243,301,5,135,8.459098594481559e+18,GALAXY,0.8072027,7513,56780,773
4016,1.2376793244672335e+18,24.1454607871108,-3.75631861493218,23.18407,23.08561,21.69574,22.79468,20.90079,7881,301,6,183,1.0504731472900151e+19,GALAXY,1.172443,9330,57743,310
4017,1.237664673791083e+18,199.639290812995,37.0904290612202,24.64456,22.12108,20.40945,19.53111,19.09107,4470,301,5,94,4.482262873603856e+18,GALAXY,0.4824441,3981,55603,201
4018,1.237662337324876e+18,231.129995680076,37.7529745504382,22.09375,22.18737,21.62825,21.47759,21.02683,3926,301,5,33,1.2095545311055075e+19,QSO,1.384653,10743,58222,9
4019,1.2376546026280067e+18,129.085060200725,3.6515080669393,22.4062,21.25779,19.8566,18.95482,18.54925,2125,301,6,69,5.397794870709737e+18,GALAXY,0.4900777,4794,55647,839
4020,1.237679459218818e+18,28.3154565982917,17.6337443575695,21.8226,22.25829,21.82108,20.5892,19.84234,7913,301,1,137,8.586202141236156e+18,GALAXY,0.780856,7626,56934,325
4021,1.237654392176247e+18,117.848238486087,38.908865239598,20.75242,20.46299,20.37766,20.06948,20.16311,2076,301,6,94,1.053519399337724e+19,QSO,1.631051,9357,57807,540
4022,1.237658192148038e+18,126.18195775151,31.8461159209674,21.06645,21.28994,21.1869,21.10418,20.95842,2961,301,4,86,1.2005641817658e+19,QSO,1.041025,10663,58162,622
4023,1.2376803337803533e+18,340.931835790468,28.6772963777851,23.19604,23.0048,20.65484,19.5733,19.25694,8116,301,6,119,7.08657272697103e+18,GALAXY,0.5258356,6294,56482,577
4024,1.2376802731078464e+18,327.770368536639,18.9429454933805,22.1487,22.3971,20.82758,19.77299,19.2809,8102,301,5,26,5.654390651082791e+18,GALAXY,0.3863529,5022,55827,441
4025,1.2376637825953958e+18,19.7577372683861,-1.24088437810947,19.89174,18.20431,17.47409,17.14266,16.8949,4263,301,1,247,4.4814145316457056e+17,GALAXY,0.04412363,398,51789,121
4026,1.2376802720346284e+18,329.156652528144,18.4198321565661,22.30395,21.00547,19.17736,18.47112,18.02444,8102,301,3,34,5.652241381147825e+18,GALAXY,0.3359942,5020,55852,814
4027,1.2376802629296456e+18,7.12255634528363,-7.93428439762251,21.50137,20.00717,18.37879,17.81149,17.42349,8100,301,2,367,8.051342505244121e+18,GALAXY,0.2970767,7151,56598,117
4028,1.2376613618387525e+18,214.352475696317,43.7694377945631,24.24743,23.22116,21.77859,20.09579,19.31741,3699,301,4,160,9.571447307788114e+18,STAR,-0.0001830393,8501,57519,626
4029,1.2376623367956728e+18,247.525275930119,26.7591609291207,19.41949,19.40742,19.15407,19.12388,19.3966,3926,301,4,150,1.58529542860416e+18,QSO,1.124913,1408,52822,103
4030,1.2376619658137436e+18,167.604792530857,40.0529721194998,16.82157,15.82967,15.40729,15.19323,15.06144,3840,301,1,87,1.620239835316906e+18,GALAXY,0.009755513,1439,53003,254
4031,1.2376618509282184e+18,171.182189008809,44.081447105074,21.97399,21.62418,21.51515,21.73627,21.24157,3813,301,3,161,5.276226549091424e+18,QSO,2.385963,4686,56013,944
4032,1.2376786184792968e+18,331.996258640763,1.72408383016123,20.16096,19.98714,19.72664,19.54912,19.65872,7717,301,3,142,1.032126999173191e+19,QSO,1.434752,9167,58064,529
4033,1.237662301903258e+18,229.744566903177,42.6958240750945,22.49609,21.35016,21.15457,20.65092,20.07277,3918,301,3,214,5.814331388921666e+18,QSO,2.015933,5164,56067,670
4034,1.2376711253778107e+18,149.910034525781,15.4092013881594,22.91566,21.88283,21.21291,20.31331,19.6482,5972,301,6,231,1.0795359609688447e+19,GALAXY,0.9434493,9588,57782,841
4035,1.237668330951148e+18,212.986493370733,14.6810950331119,24.45969,20.94279,19.10847,18.48228,18.09039,5322,301,1,24,3.0906296750057984e+18,GALAXY,0.364769,2745,54231,125
4036,1.237654400763757e+18,168.619515513714,65.0491035943814,21.60774,21.52962,20.10303,19.19791,18.81587,2078,301,6,57,8.005336467319839e+18,GALAXY,0.5556537,7110,56746,684
4037,1.2376737571125343e+18,103.112099115002,29.0834492095465,19.66888,18.12399,17.49266,17.23196,17.05092,6585,301,4,132,3.610838048427844e+18,STAR,-3.838101e-05,3207,54850,280
4038,1.2376593254864653e+18,233.14135749676,49.0714546324903,21.2058,19.7158,19.16011,19.0293,18.91328,3225,301,3,146,2.7742188165220536e+18,STAR,-0.0003343107,2464,54272,5
4039,1.237659154218812e+18,248.267801914214,33.0921362007241,21.33898,20.69403,20.1604,19.90076,19.45294,3185,301,4,57,1.2288238297822812e+19,QSO,0.399676,10914,58257,606
4040,1.2376685043672023e+18,249.757356371866,54.0700315585741,22.28703,20.65332,18.85399,18.22516,17.90124,5362,301,4,127,7.10464622377752e+18,GALAXY,0.3301672,6310,56455,792
4041,1.2376613607572767e+18,189.590964678754,46.5793726031693,20.54654,20.47861,20.17746,19.95999,19.95014,3699,301,2,42,7.470497721377641e+18,QSO,1.464564,6635,56370,552
4042,1.23766195883724e+18,220.317944514492,46.9137895304279,21.33728,19.56779,18.49025,17.9269,17.59472,3838,301,4,130,1.8847779426475968e+18,QSO,0.1725315,1674,53464,78
4043,1.2376634792636585e+18,344.436017172615,0.20189420465378,22.6449,22.55678,21.93464,21.68526,20.53298,4192,301,4,252,1.0375351663758432e+19,GALAXY,0.9399678,9215,57682,669
4044,1.2376575962235535e+18,122.423593641291,37.5301169809416,24.63465,22.78526,20.58284,20.31437,22.8269,2822,301,6,120,1.0537478232961473e+19,GALAXY,0.5366584,9359,58056,658
4045,1.2376786222303155e+18,6.78415415114159,4.38657462070304,24.30864,22.10762,20.5331,19.72357,19.21532,7718,301,2,34,4.842684437929155e+18,GALAXY,0.4537694,4301,55810,687
4046,1.2376512504277243e+18,197.981706228796,63.8268784474122,26.59143,21.9199,20.30771,19.51062,19.15808,1345,301,2,400,7.682237003048704e+18,GALAXY,0.452859,6823,56687,807
4047,1.237661972796146e+18,184.965364842308,8.54815549372427,18.93257,17.87707,17.35839,17.12367,16.89141,3841,301,6,134,1.8297124707474084e+18,GALAXY,0.0243151,1625,53140,455
4048,1.2376637831229606e+18,358.426566693457,-0.732859079819572,20.09922,19.1294,18.76944,18.59275,18.90163,4263,301,2,105,1.2294841169367795e+18,STAR,-0.0004843972,1092,52639,5
4049,1.2376683325649065e+18,220.368820695253,14.6776930091724,21.95071,22.03585,20.69246,19.77587,19.29457,5322,301,4,72,6.159871059338484e+18,GALAXY,0.5681424,5471,56034,264
4050,1.2376576091086528e+18,123.502907641917,38.3054236049441,22.2541,22.0762,21.75249,21.80902,21.50205,2825,301,6,123,1.0539668460107223e+19,QSO,1.032331,9361,58055,434
4051,1.237667735044424e+18,181.808903519205,22.2704535317982,21.02295,20.38465,20.3211,20.25058,20.01986,5183,301,3,329,6.720501318690298e+18,QSO,2.293851,5969,56069,17
